SMILES,H_count,C_count,N_count,O_count,F_count
CCC1C=CC(O)C1C,14,8,0,1,0
CN1N=NC(C)=CC1=O,7,5,3,1,0
O=C1CC=CC2OCC12,8,7,0,2,0
OC1COC2CC2C1O,10,6,0,3,0
COCC1OC(=N)C1C,11,6,1,2,0
OC1COCC2(CO2)C1,10,6,0,3,0
CN1C=CC2(CN2)C1=O,8,6,2,1,0
CC1C(C)C1(C)CC#N,13,8,1,0,0
CC1CCC2=CCOC12,12,8,0,1,0
O=C1NC=C2CCCC12,9,7,1,1,0
OCCN1C=C(O)C=N1,8,5,2,2,0
CC1=CC2C=CC3C2C13,10,9,0,0,0
NC(=O)C1(CC=O)CC1,9,6,1,2,0
CC1=CCOC2CCC12,12,8,0,1,0
CNCC1=NC=NC=N1,8,5,4,0,0
ON=C1CCC2OC2C1,9,6,1,2,0
CC1=CC(=O)OCC1O,8,6,0,3,0
OC12CCOC1C2C#N,7,6,1,2,0
CN=C1NC(CN)=NO1,8,4,4,1,0
CCC(CC)NC(C)=O,15,7,1,1,0
OCC1=NOC(=O)C=C1,5,5,1,3,0
CCC(C)(C)CCOC,18,8,0,1,0
CC1CC2C3CC1(O)C23,12,8,0,1,0
CCCOCC(=O)OC,12,6,0,3,0
N=C1OCC(=O)C2NC12,6,5,2,2,0
O=C1OC2(CC#N)CC12,5,6,1,2,0
OC(C#N)C1OC2CC12,7,6,1,2,0
COC12CC3C4C1N4C23,9,7,1,1,0
COC(C=O)C#CC=O,6,6,0,3,0
C1C2OC3=C(C=NO3)C12,5,6,1,2,0
NC1=CC=C(N1)OC=N,7,5,3,1,0
COC12CC1(O)C(O)C2,10,6,0,3,0
N=C1NN=C(N1)OC=O,4,3,4,2,0
CCC1C2(C)CC1(C)C2,16,9,0,0,0
CC1(C)CC2(CN12)C#N,10,7,2,0,0
CC1(C)C2CNC(=O)N12,10,6,2,1,0
CC1(O)COCCOC1,12,6,0,3,0
CC1=CC2CC2CC=C1,12,9,0,0,0
CC(O)C1CCC(=O)C1,12,7,0,2,0
O=C1CCN2CC2C=C1,9,7,1,1,0
N=C1CN=C(CC#C)N1,7,6,3,0,0
O=C1OC2=C(O1)N=CN2,2,4,2,3,0
C1C2OC3=NC=CN3C12,6,6,2,1,0
N#CC12CC1C1CCC21,9,8,1,0,0
CCN1CCOCC1=O,11,6,1,2,0
OC1CCC=CNC1=O,9,6,1,2,0
C1CC23OCCC2CC13,12,8,0,1,0
CC1NC11COC11CC1,11,7,1,1,0
NC(C#C)C(=N)NC=O,7,5,3,1,0
O=C1CCC=CC1C#N,7,7,1,1,0
C1CC2C=CCCOC12,12,8,0,1,0
O=COC(C#C)C1CN1,7,6,1,2,0
CC12OC3C1NC23C#C,7,7,1,1,0
CC1C2(C)OC2C1(C)O,12,7,0,2,0
CCNC(C#N)C(C)O,12,6,2,1,0
CC1CN1C(=O)CC#N,8,6,2,1,0
N=C1N=CN(C=O)C=N1,4,4,4,1,0
CC1=CC2CC2C=CC1,12,9,0,0,0
COC(C)C1(C)CCO1,14,7,0,2,0
CC1(CCCCO1)C#C,12,8,0,1,0
C#CC12C3C1C1C3CN21,7,8,1,0,0
COC1(C)CC(O)C1C,14,7,0,2,0
CC(=NO)C1(CO)CC1,11,6,1,2,0
N=C1NC(=O)C=C1C#C,4,6,2,1,0
CC12CC3(C)OC3C1N2,11,7,1,1,0
CC12COC(CCC1)O2,12,7,0,2,0
CC1C(O)COCC1=O,10,6,0,3,0
C1OC1C1=CC=NC=C1,7,7,1,1,0
C#CC1CCC2OC2C1,10,8,0,1,0
OCC1CCC11CC1O,12,7,0,2,0
OC1C2CC2C1(O)C#C,8,7,0,2,0
CC12C3CC1(C)CCC23,14,9,0,0,0
CC12CC3(C)COC1C23,12,8,0,1,0
C[NH2+]C(C)C(=O)C([O-])=O,9,5,1,3,0
NC1=CC(O)=COC1=N,6,5,2,2,0
CC1OC1C(O)C(N)=O,9,5,1,3,0
FC1=CC(=NC=C1)C#N,3,6,2,0,1
OCC1CC2(CN12)C#C,9,7,1,1,0
OC1=NC=CC(F)=C1O,4,5,1,2,1
CC12CC3(CN3)C1C2O,11,7,1,1,0
CC1C(=O)NC11COC1,9,6,1,2,0
CC1=CON=C1N(=O)=O,4,4,2,3,0
CNC1=C(N)N=C(N)O1,8,4,4,1,0
O=CC12C3CC1CN2C3,9,7,1,1,0
CCCCOC(C)C#C,14,8,0,1,0
OC1COC2C(C#N)C12,7,6,1,2,0
CC(=O)C1CCC=CC1,12,8,0,1,0
CCC1=NNC=C1NC,11,6,3,0,0
COC1(C)CC=CC1C,14,8,0,1,0
CC(O)C1CC1OC=N,11,6,1,2,0
CC1OC2CCCC12O,12,7,0,2,0
CC12C3C4C1C(N23)C4=O,7,7,1,1,0
N=C1OC23CCC12OC3,7,6,1,2,0
CC1(C)CNC(C=O)=N1,10,6,2,1,0
[NH3+]CC1=C(O)N=C([O-])O1,6,4,2,3,0
O=C1CC23CC2(CO3)O1,6,6,0,3,0
CC(=O)OCC(N)C#N,8,5,2,2,0
COC(CO)(CO)C=O,10,5,0,4,0
CC1CC2CC(CO1)O2,12,7,0,2,0
CC(CC=O)C1CCC1,14,8,0,1,0
CN1N=NC=C(N)C1=O,6,4,4,1,0
CC1C2CC1(N)C(=O)O2,9,6,1,2,0
C1NC2=NC3C4OC13C24,6,6,2,1,0
O=CC1=NC=CC(=O)O1,3,5,1,3,0
N#CC1C2OC3CC2C13,7,7,1,1,0
OCC12C3OC4C(C14)C23,8,7,0,2,0
OC1COC2=C1C=NN2,6,5,2,2,0
CC(CO)(CC=O)C#N,9,6,1,2,0
CC(O)C1C2OC1C=C2,10,7,0,2,0
CC(COC=O)OC=O,8,5,0,4,0
CCN1C=C(CC)C=N1,12,7,2,0,0
OC12CCC11CCC2O1,10,7,0,2,0
COCC12OC3C1CC23,10,7,0,2,0
CC1CC(=O)N(C)C1=N,10,6,2,1,0
O=C1C2OC3CC1NC23,7,6,1,2,0
OC12CC1N1CC21C#C,7,7,1,1,0
C#CC12CCC1COC2,10,8,0,1,0
C1CC2(C1)CCC=CC2,14,9,0,0,0
O=C1OCC2=C1ON=N2,2,4,2,3,0
COC1CC2(CC2)CO1,12,7,0,2,0
NC1=C(F)C=NC=C1O,5,5,2,1,1
OC1CC23CC4C2C1C34,10,8,0,1,0
O=CC1=NC2CC2CO1,7,6,1,2,0
CCC(=O)CC1CC1C,14,8,0,1,0
N=COC1CC2CC2O1,9,6,1,2,0
CCC1=C(CC)C=NO1,11,7,1,1,0
CC1OC1C1(CC1)C=O,10,7,0,2,0
CC(C)CC1OCCO1,14,7,0,2,0
NC1=CC=C(N1)N(=O)=O,5,4,3,2,0
CC1=CNC(=O)CC1O,9,6,1,2,0
CCNC(=O)NC(C)C,14,6,2,1,0
CC1=CC2C3CC1C2O3,10,8,0,1,0
CN1C(=O)C2N3CC12C3,8,6,2,1,0
C1CC11CC2CCC1O2,12,8,0,1,0
C1CC11CC=CC2OC12,10,8,0,1,0
C#CCOC1CC2OC12,8,7,0,2,0
CC12CC1(CC=O)OC2,10,7,0,2,0
CCC#CC1OCC1O,10,7,0,2,0
CC1C2N=CN(C=O)C12,8,6,2,1,0
O=CCN1CC2OC2C1,9,6,1,2,0
O=CC(C#C)N1CCC1,9,7,1,1,0
O=C1C2CC3(CO3)C1N2,7,6,1,2,0
CN1CC23CC12COC3,11,7,1,1,0
N=C1OCC1NC1CC1,10,6,2,1,0
OC(CC#C)(C=O)C#C,6,7,0,2,0
CC(=N)OC1CC1(C)C,13,7,1,1,0
OC12CC3C(C=C1)N3C2,9,7,1,1,0
CC1=NN2CC=CC2=N1,7,6,3,0,0
CC(CC#CCO)C#N,9,7,1,1,0
OC1(CC2COC12)C#N,7,6,1,2,0
CC#CC(C)(CO)C#C,10,8,0,1,0
CCC#CC1=NCCO1,9,7,1,1,0
C#CC12CCC1C1NC21,9,8,1,0,0
OC12C3NC1C3C2C#N,6,6,2,1,0
O=CC(C#C)(C#C)C#C,4,8,0,1,0
COC1=NC=CC(F)=C1,6,6,1,1,1
CC(C)C(C)(C)C1CO1,16,8,0,1,0
O=CC1=CCOCC1=O,6,6,0,3,0
C1C23COC12C=CCO3,8,7,0,2,0
CC(=N)OC1CNC1=O,8,5,2,2,0
NC(=O)N1C=NC(N)=C1,6,4,4,1,0
OC1CC2OC1C2C#N,7,6,1,2,0
OC1C=CC2CC3C2C13,10,8,0,1,0
NC1=C2CC=CN2C=C1,8,7,2,0,0
CC1=CCN2CC1(O)C2,11,7,1,1,0
O=CC1CC=CC2CN12,9,7,1,1,0
CC1C2C(C1O)N2C=O,9,6,1,2,0
CC1CCC2C(C#C)C12,12,9,0,0,0
CN1C(=O)NC(O)=C1N,7,4,3,2,0
NC(=O)C1CC2CC2O1,9,6,1,2,0
OC12CC3C(C1)C23C=O,8,7,0,2,0
CC1OCC1(O)CC=O,10,6,0,3,0
CC1C=CCCC1C#N,11,8,1,0,0
CN1N=NC(=N)C=C1O,6,4,4,1,0
N=C1OCOCC2OC12,7,5,1,3,0
CCN=COC1CCC1,13,7,1,1,0
O=CC(=O)C1CCC=C1,8,7,0,2,0
C1OC11CCN=COC1,9,6,1,2,0
OCC1=CCC2C(O)C12,10,7,0,2,0
N#CC1CC2C3CC1N23,8,7,2,0,0
CC(O)C(C)C1CN1C,15,7,1,1,0
CCC1NC11CNC1=O,10,6,2,1,0
CC1CCC(=N)OC1=O,9,6,1,2,0
CCCC12CC1(C)OC2,14,8,0,1,0
CC#CC#CCC(C)O,10,8,0,1,0
CCCC1=NON=C1C,10,6,2,1,0
OCCC(CO)N1CC1,13,6,1,2,0
CC(NC(=O)C=O)C#C,7,6,1,2,0
CC(O)C1C2OC1C2C,12,7,0,2,0
CN1CC2CC(O2)C1=O,9,6,1,2,0
CCC1CC2(C1)OC2C,14,8,0,1,0
CC1OC2(CC2)C11CN1,11,7,1,1,0
O=CC1C2C3C1C(=O)N23,5,6,1,2,0
CC1(CC2(CC2)O1)C=O,10,7,0,2,0
OCCNC1COC1=N,10,5,2,2,0
CC(C)CC#CC(N)=O,11,7,1,1,0
N=C1OC2(CC2)C11CO1,7,6,1,2,0
C(C1CO1)C12CN(C1)C2,11,7,1,1,0
CCC1C2CC(=O)CN12,11,7,1,1,0
C1C2OC3C=CCN1C23,9,7,1,1,0
CC1(C)OCCC11CC1,14,8,0,1,0
N#CC1C2CN=COC12,6,6,2,1,0
CCC1C(O)C2C(C)N12,13,7,1,1,0
CCOCC1C2CC1O2,12,7,0,2,0
CC1C2(O)CC1(O)C=C2,10,7,0,2,0
CN1CC2C(O)C2C1=O,9,6,1,2,0
OC1CCC2CN2C1=O,9,6,1,2,0
N#CC12CCOC1CO2,7,6,1,2,0
COC1CC1(O)C#CC,10,7,0,2,0
CC1=COC(=N1)C(N)=O,6,5,2,2,0
CC1OCC(=O)NC=C1,9,6,1,2,0
COCC1=NC=CN=N1,7,5,3,1,0
C1OC11CC2CC3C2C13,10,8,0,1,0
CC1=COC2=C1N=CN2,6,6,2,1,0
CC1CCC1OCCO,14,7,0,2,0
O=CC1=C2CC3C(C1)C23,8,8,0,1,0
CN(C)C(=O)C(C)(C)O,13,6,1,2,0
CC1CC2(O)C=CCC12,12,8,0,1,0
CC12COCC(=O)C1O2,8,6,0,3,0
COC1=C(NN=C1)C#C,6,6,2,1,0
CNC1=CC=CC=C1C,11,8,1,0,0
NC(=O)CC12CCC1N2,10,6,2,1,0
CC1C(N1C)C(C)(C)O,15,7,1,1,0
CC1CC(CC=C1)C#C,12,9,0,0,0
O=C1CCC11OC2CC12,8,7,0,2,0
O=CNC1CC2COC12,9,6,1,2,0
CCN1CC2OCC12C,13,7,1,1,0
NC(=O)NCCCC=O,10,5,2,2,0
CCN=C1ON=CN=C1,7,5,3,1,0
CC(C)CC(C#C)C#C,12,9,0,0,0
OC1CCOC2CC2C1,12,7,0,2,0
NC1=CC(=O)OC(=N)C1,6,5,2,2,0
CC(C(O)CO)C1CN1,13,6,1,2,0
O=CC1=CC2C3CC2C13,8,8,0,1,0
OCCC1(CC1)OC=N,11,6,1,2,0
CCCC1C2OC1C2O,12,7,0,2,0
CCC1(OCC1O)C#C,10,7,0,2,0
CC1CC(=O)CC1CO,12,7,0,2,0
CC1=CCC2NC1C2=O,9,7,1,1,0
C1C2CCC3CCC12C3,14,9,0,0,0
CCC1(O)C2COC12C,12,7,0,2,0
CC1CCC=CCC1=O,12,8,0,1,0
C#CCC1NC1CC#N,8,7,2,0,0
COC(C)(CC#C)C#C,10,8,0,1,0
CC12C3C=CC1C=CC23,10,9,0,0,0
CNC1=NC(=N)ON=C1,6,4,4,1,0
CC(C)(OCCO)C#N,11,6,1,2,0
CC1(CNC(N)=O)CN1,11,5,3,1,0
N#CC12C3CC1OCC23,7,7,1,1,0
CCCOC1=NC=NO1,8,5,2,2,0
N=C1OC2C3CC1C2N3,8,6,2,1,0
N=COC1CC1CC#C,9,7,1,1,0
CCC12CC1CC(=O)N2,11,7,1,1,0
NC1=CC2=C(O1)C=NN2,5,5,3,1,0
CC1CC=C2CCOC12,12,8,0,1,0
OC1C2CC(O)(C#C)C12,8,7,0,2,0
N#CCOC1=NC=CO1,4,5,2,2,0
NC(=NCC=O)C1CO1,8,5,2,2,0
C#CCC12NC1C1NC21,8,7,2,0,0
OCC1CC2(CO2)C=C1,10,7,0,2,0
O=CCC(=O)CC1CN1,9,6,1,2,0
CCN1C(O)=CN=C1O,8,5,2,2,0
CCC1=C(O)C(C)=NN1,10,6,2,1,0
CCC1COC2CC2C1,14,8,0,1,0
CC12CC(O)C1(O2)C=O,8,6,0,3,0
CC(COC1CC1)C#C,12,8,0,1,0
COC(=O)C(N)C(N)=O,8,4,2,3,0
CC12CCC(CCO1)O2,12,7,0,2,0
O=CN1CC2CC(C2)C1,11,7,1,1,0
CN1CC2C3N2CC13C,12,7,2,0,0
CC1=CCC=CCOC1,12,8,0,1,0
O=C(C#C)C#CC1CN1,5,7,1,1,0
N1N=NC2=C1N=CN=C2,3,4,5,0,0
COC1=C(O)N(C)C=N1,8,5,2,2,0
CC(O)C12OC1CC2C,12,7,0,2,0
O=CC1COC(C1)C=O,8,6,0,3,0
CC1OC2(CC2)C11CO1,10,7,0,2,0
O=C1CC2(COC12)C#C,6,7,0,2,0
COC1(CN2CC2)CC1,13,7,1,1,0
O=C1OCC2CC=CC12,8,7,0,2,0
O=C1CN2CCC2CO1,9,6,1,2,0
CCC(C#N)N1CCC1,12,7,2,0,0
CC(=O)C1(O)CCC=C1,10,7,0,2,0
NC(=O)C1C2CCC12O,9,6,1,2,0
CC(CO)C1CC1CO,14,7,0,2,0
CC1CC(C#N)C1C#C,9,8,1,0,0
CC1OC2(C)CC1(C)C2,14,8,0,1,0
CN1C=NC2(CC2)C1=O,8,6,2,1,0
O=C1OC=NCC2CN12,6,5,2,2,0
CCC1(CC2CC2)CO1,14,8,0,1,0
NC1=C(N)C=C(O1)C#C,6,6,2,1,0
COCC12CC1OC2C,12,7,0,2,0
CCCNC1=CON=C1,10,6,2,1,0
CCC12CC1OC(=N)O2,9,6,1,2,0
CN1N=NN2N=NN=C12,3,2,7,0,0
CN=COC1=CN=CN1,7,5,3,1,0
CC(C=O)C(O)C1CC1,12,7,0,2,0
COC1C2CC3C2C13O,10,7,0,2,0
CC1C=CCOCC1O,12,7,0,2,0
CCOC1(CC1)C1CN1,13,7,1,1,0
CC12CC1OCCCO2,12,7,0,2,0
OC1(CCC1)C#CC=O,8,7,0,2,0
C1C=CC2NC2C2OC12,9,7,1,1,0
CN(C=O)C(C=O)C#N,6,5,2,2,0
OCC1C(O)C2COC12,10,6,0,3,0
N=CN1C(=O)COC1=O,4,4,2,3,0
CCN(CC)C(=O)C#N,10,6,2,1,0
OCC12NC1C=CC2=O,7,6,1,2,0
CC12NC1C1(C)CC2C1,13,8,1,0,0
NC(=O)C12CC3C1CN23,8,6,2,1,0
CC1CC2(CCO)CC12,14,8,0,1,0
NC(=O)NC1(CC1)C=O,8,5,2,2,0
OC1C2OCC12CC#N,7,6,1,2,0
OC1=COC(NC=O)=N1,4,4,2,3,0
CC12OC3CC=CC1C23,10,8,0,1,0
COCC1(C)NC1C=O,11,6,1,2,0
C#CC#CCCC1CC1,10,9,0,0,0
CC1=CC(C)=C(N1)C#C,9,8,1,0,0
O=CN1C2CC=CCC12,9,7,1,1,0
CCCC(OC)C(C)O,16,7,0,2,0
CC12CC1N=CNC=N2,9,6,3,0,0
CC#CC1C2CCC12O,10,8,0,1,0
CC(CC=O)OCCO,12,6,0,3,0
CC1C(=O)CC1(C)C=O,10,7,0,2,0
COC1=NC=NC=C1N,7,5,3,1,0
CC12CC(O)C1CCO2,12,7,0,2,0
CC1(C)OCC=C1CO,12,7,0,2,0
CC1(O)CC2C3CN3C12,11,7,1,1,0
O=C1NCC11CC1C#C,7,7,1,1,0
N=C1OCC11CCC=C1,9,7,1,1,0
CC1COCC2NC12C,13,7,1,1,0
CC(=O)C1CCCC=C1,12,8,0,1,0
CC1=CC2CC1CCC2,14,9,0,0,0
CN=C1OC(=O)C(C)=C1,7,6,1,2,0
CC(C#N)C(C)C(C)=O,11,7,1,1,0
OC1CCC(=C1)C1CC1,12,8,0,1,0
O=C1CC=C(CC#C)C1,8,8,0,1,0
CC1C2CCC2C=C1C,14,9,0,0,0
CC1(CC=O)CC2CC12,12,8,0,1,0
OCCC1=CNC(=O)N1,8,5,2,2,0
CN=C1ON=NC=C1O,5,4,3,2,0
CC(=O)C1CNC(=O)C1,9,6,1,2,0
CC12CC1C(=O)N2C=N,8,6,2,1,0
OC12CC1NC(=O)C2=O,5,5,1,3,0
CC1(CC1)C1NC1C=O,11,7,1,1,0
C1=C2C=CC=CN2N=N1,5,6,3,0,0
CC1C2OC2(C=O)C1=O,6,6,0,3,0
COCCC1=CNC=C1,11,7,1,1,0
OCC1=CC2CN3C2C13,9,7,1,1,0
CC1C2CC3C1(C)C23C,14,9,0,0,0
CCC#CC1OCCO1,10,7,0,2,0
CC1(C)NC11COC1=N,10,6,2,1,0
CC1C(C)C23CC(C2)N13,13,8,1,0,0
NC1(CCO)COC1=O,9,5,1,3,0
COC1OC(=O)C2OC12,6,5,0,4,0
COC1(C)C2OC2C1O,10,6,0,3,0
CC1CC=CC1CC#N,11,8,1,0,0
CN1CCC(=C1)C(C)=O,11,7,1,1,0
OCC12NC1C1C(O)C21,9,6,1,2,0
CC12C3C(O)C1(O)CN23,9,6,1,2,0
CC1C2C3C(O)C2C13C,12,8,0,1,0
O=C1CCC2CC2C1=O,8,7,0,2,0
N1C=CC=CN=CN=C1,7,6,3,0,0
CC1CC2(O)CC2(O)C1,12,7,0,2,0
N#CC12CC3OC1C2O3,5,6,1,2,0
OCCCCOCC#C,12,7,0,2,0
O=CC12OCC1NC2=O,5,5,1,3,0
OCCC#CCCC#N,9,7,1,1,0
CC1COC(=N1)C1CC1,11,7,1,1,0
C1NC11C2NC3C2OC13,8,6,2,1,0
OC(CC#N)(C#N)C#N,3,5,3,1,0
C1C2C1C1OC2CC=C1,10,8,0,1,0
O=CNC1=NC2CC2O1,6,5,2,2,0
CCC(=O)OCCC#C,10,7,0,2,0
CC1OC2(CC12)C1CN1,11,7,1,1,0
OC(C=O)C1COC1=O,6,5,0,4,0
OC1C(=O)OC11CCC1,8,6,0,3,0
CCCC1CC=CCO1,14,8,0,1,0
CC1(C)CCC1CC=O,14,8,0,1,0
C#CC#CC1CN=CO1,5,7,1,1,0
O=COC1CC(C1)C#N,7,6,1,2,0
CC#CCC(C)CC#N,11,8,1,0,0
CCC1C(CO)C1(C)O,14,7,0,2,0
OCC1=NOC=NC1=O,4,4,2,3,0
CC1(CN1)C1=CCCC1,13,8,1,0,0
CN1CC1C(C#C)C#N,8,7,2,0,0
CC1=CCC(O)C1(C)O,12,7,0,2,0
N=C1NC(=CO1)N1CC1,7,5,3,1,0
N=C1OCC11CC2OC12,7,6,1,2,0
CC1(C)CC(O1)C1CC1,14,8,0,1,0
COC1=CN=CC(=N)O1,6,5,2,2,0
CC(N1CC1C)C(C)=O,13,7,1,1,0
C1CC(O1)C1CCCO1,12,7,0,2,0
O=CCC12CN1C1CC21,9,7,1,1,0
CC(C)C12NC1C1OC21,11,7,1,1,0
OC1=NNN=C1C1CO1,5,4,3,2,0
CC1(CC1OC=N)C=O,9,6,1,2,0
O=C1C2OCOC1C=C2,6,6,0,3,0
CC1=CC2(CC2)C(=O)N1,9,7,1,1,0
CC(C#N)C(=N)NC=O,7,5,3,1,0
O=C1CNC2=CC=NN12,5,5,3,1,0
CNC1=C(C)C(O)=CO1,9,6,1,2,0
CC1C2CC1NC(=O)C2,11,7,1,1,0
O=C1NC2=CCC3C2N13,6,6,2,1,0
FC1=COC(=O)C=C1F,2,5,0,2,2
CC1COC(C1)OC=O,10,6,0,3,0
OCCC12CC1CC2=O,10,7,0,2,0
CC(CO)(C#C)C1CC1,12,8,0,1,0
O=CCC1CC(C1)C=O,10,7,0,2,0
OC1C(O)C2(CN2)C1=O,7,5,1,3,0
CC#CCOCC1CN1,11,7,1,1,0
[NH3+]C1C(O)C1(O)C([O-])=O,7,4,1,4,0
COC1C2NC2CC1O,11,6,1,2,0
CCC1OC2CC1CO2,12,7,0,2,0
CN=C1CC(C)C(=O)O1,9,6,1,2,0
CC1C2CN(C12)C(C)=O,11,7,1,1,0
OC12C=CCC1C1CC21,10,8,0,1,0
[O-]C(=O)C1[NH2+]C2CCC12,9,6,1,2,0
OC1C2COCCC12O,10,6,0,3,0
CC12OC1CC21CCC1,12,8,0,1,0
CCC1=C(CO)NN=N1,9,5,3,1,0
CN1C=C2OCOC2=C1,7,6,1,2,0
NC1=NC(CO)CC1=O,8,5,2,2,0
CC1C2C3C(O)CC3N12,11,7,1,1,0
O=C1CC2C(CC12)C#C,8,8,0,1,0
COCCN1CC(O)C1,13,6,1,2,0
CC(C#C)C(O)C1CN1,11,7,1,1,0
CC(C(C)=O)C1(O)CC1,12,7,0,2,0
CC1C2COCC=CC12,12,8,0,1,0
CC1OC(=O)C11CN1C,9,6,1,2,0
CCC(C#CC)N1CC1,13,8,1,0,0
C#CCC(C#C)C1CC1,10,9,0,0,0
CC12CCC1COC2=N,11,7,1,1,0
NC1=CC(CO)=C(O)N1,8,5,2,2,0
CCOC(C)(CN)C#N,12,6,2,1,0
NC1=C(OC(=N)N1)C#C,5,5,3,1,0
CC12OC1(CO)CC=C2,10,7,0,2,0
CC12C3CC1OCC2O3,10,7,0,2,0
CN=C1NCC1(O)C#N,7,5,3,1,0
OCC(=N)N(C=N)C=N,8,4,4,1,0
CN(C(N)=N)C(=O)C#C,7,5,3,1,0
OC1C2NC2(C#C)C1=O,5,6,1,2,0
CCC1=CC(N)=NN1C,11,6,3,0,0
CCC(CNC=O)OC,13,6,1,2,0
O=C1NC=CC1C1CO1,7,6,1,2,0
CCCC1=NOC(N)=C1,10,6,2,1,0
COCC(N)C(N)C#N,11,5,3,1,0
CCCNC1=NNN=N1,9,4,5,0,0
CN=C(OCC=O)C#C,7,6,1,2,0
CC1=CN(CC1O)C=O,9,6,1,2,0
OC12C3CN(C13)C2C=O,7,6,1,2,0
N#CC#CC1CC2OC12,5,7,1,1,0
CC1NC11COCOC1,11,6,1,2,0
CC1=CC2NC1(C)C2=O,9,7,1,1,0
CC#CC1=NCC(=O)O1,5,6,1,2,0
CC1C2CC3(O)CC2C13,12,8,0,1,0
CC(=O)C(C)(C)NC=O,11,6,1,2,0
CCCC12OC1CC=C2,12,8,0,1,0
CC1=C(CO)COCC1,12,7,0,2,0
O=CCCOCCC#N,9,6,1,2,0
NC1=NCC2CN2C1=O,7,5,3,1,0
CC1CCCOC(=O)O1,10,6,0,3,0
OCC1C2OC1C1CC21,10,7,0,2,0
CCN1CC1C(N)C#N,11,6,3,0,0
CCCCCCC#CC,16,9,0,0,0
CC1(O)CN=C2OCC12,9,6,1,2,0
NC1=CN=C(N)C(F)=C1,6,5,3,0,1
C#CC1C2CC3CN2C13,9,8,1,0,0
OC12C3CC1(CC2=O)O3,6,6,0,3,0
NC(=O)N1C2CC1C2=O,6,5,2,2,0
OC1CN2CC1(C2)C#N,8,6,2,1,0
OCC1CC=C2CCC12,12,8,0,1,0
O=C1ON=NC=CC1=O,2,4,2,3,0
CC1OC(C)C11COC1,12,7,0,2,0
CCCC1=NC2CC2O1,11,7,1,1,0
OCC1=NC=NC(=O)O1,4,4,2,3,0
CCCC1(O)C2CC1C2,14,8,0,1,0
CC1CC(N(C)C)C1=O,13,7,1,1,0
CN1N=C(N)N=C1CO,8,4,4,1,0
CCC12OC3C=CC1C23,10,8,0,1,0
C1C2CC3(CCC3)OC12,12,8,0,1,0
CC1OC(=O)C2(C)NC12,9,6,1,2,0
CCCOC1C2CC1C2,14,8,0,1,0
C1C2C1C1CC3C(C1)C23,12,9,0,0,0
OC1C2CCC1N1CC21,11,7,1,1,0
CCC(C=O)C(O)C#C,10,7,0,2,0
O=CC(=O)CC1COC1,8,6,0,3,0
CC12CC(=O)C1C1CN21,9,7,1,1,0
CCCC1C(O)C1CC,16,8,0,1,0
CC1C(CC1(C)O)C#N,11,7,1,1,0
C1OC1C1CCCCC1,14,8,0,1,0
CC1(COCC=O)CO1,10,6,0,3,0
CC(C)NC(=O)C1CN1,12,6,2,1,0
OC12CC3C1C1CC2N31,9,7,1,1,0
CC(O)(CN1CC1)C#N,10,6,2,1,0
O=C1NC2CC1OCC2,9,6,1,2,0
CCN1C2CCC2C1=O,11,7,1,1,0
OC1COCOC(=O)C1,8,5,0,4,0
OC12CCC1C2CC=O,10,7,0,2,0
CC1(C)C(O)CC1=NO,11,6,1,2,0
CC1(O)C(CO)C1(C)O,12,6,0,3,0
CCC1(CC1O)NC=O,11,6,1,2,0
CC12C3C1C1(O)C3CC21,10,8,0,1,0
CC(C)(C)C1=NON=N1,9,5,3,1,0
CC1C2CC1(O2)C1CO1,10,7,0,2,0
OC1C2CC3N2C1C3=O,7,6,1,2,0
N#CC12CN(C1)CCN2,9,6,3,0,0
FC(F)(F)C1CC1C#N,4,5,1,0,3
COCC1=NC(O)=CN1,8,5,2,2,0
O=CC(C#N)C1CCO1,7,6,1,2,0
CC1C(C)N1C1CCC1,15,8,1,0,0
CC1C2CC1N2CC#C,11,8,1,0,0
CCC1C=CCOC1C,14,8,0,1,0
CC1COC1(C)C1CC1,14,8,0,1,0
O=C1C2CN2C1C1CN1,8,6,2,1,0
COC1(C)CC(O)C1O,12,6,0,3,0
CN1CCOC(=O)C1=O,7,5,1,3,0
OC12CC1C1OC1C2=O,6,6,0,3,0
CC12CC1OC(=O)CC2,10,7,0,2,0
O=C1CC23CC4N2CC134,7,7,1,1,0
COCCOC1COC1,12,6,0,3,0
CCCC(=O)OCC#C,10,7,0,2,0
CC1=CC2C(CO)N2C1,11,7,1,1,0
O=C1CCCOC(=O)N1,7,5,1,3,0
CN1C(=O)CC11CCC1,11,7,1,1,0
CN1C=NC(O)=CC1=N,7,5,3,1,0
CCOC1CCOC1=O,10,6,0,3,0
COCCCOC(C)=O,12,6,0,3,0
CCN1C2C(C)C1C2O,13,7,1,1,0
CNC(=O)C1CC2OC12,9,6,1,2,0
OC12CC1(C#C)C1CC21,8,8,0,1,0
CN=C(CO)OC1CC1,11,6,1,2,0
O=C1CC2(CN2)C2CC12,9,7,1,1,0
CC1C(OC=O)C1C#C,8,7,0,2,0
CC1NC1C(=O)C(C)=O,9,6,1,2,0
CC12CCC3C(CC1)C23,14,9,0,0,0
C#CC#CC1=CNN=C1,4,7,2,0,0
CC12CC(C)(CO)C1O2,12,7,0,2,0
OCCC#CC1COC1,10,7,0,2,0
CN1C=CC(=O)N=C1O,6,5,2,2,0
